t,segment,target,sample,alarm,j0,j1,j2,j3,j4,j5,x,y,z,a,b,c,q_speed_norm_deg_s,tcp_speed_norm_mm_s,sigma_min,sigma_max,condition,manip_6d,manip_trans
23.3498995,cycle1_reload_to_default,Default,378,0,49.768066,38.29834,-134.318848,52.097168,79.16748,12.414551,244.36168,230.776721,162.486296,-139.72308,13.3504923,-108.630488,16.5280778,13.1145524,,,,,
23.3750212,cycle1_reload_to_default,Default,379,0,49.921875,38.166504,-134.450684,52.250977,79.694824,12.414551,243.730337,230.827739,162.274305,-139.483293,13.0714718,-109.179034,23.8893027,26.5879853,,,,,
23.4001131,cycle1_reload_to_default,Default,380,0,50.009766,38.056641,-134.538574,52.404785,80.068359,12.436523,243.433477,230.72061,162.061655,-139.332412,12.9694812,-109.588023,17.4259453,15.1664716,,,,,
23.4267819,cycle1_reload_to_default,Default,381,0,50.20752,37.858887,-134.692383,52.602539,80.771484,12.458496,242.635006,230.802835,161.724776,-138.991625,12.6134089,-110.309741,29.9000746,32.6418936,,,,,
23.4518833,cycle1_reload_to_default,Default,382,0,50.251465,37.814941,-134.736328,52.668457,80.947266,12.458496,242.473591,230.770992,161.657323,-138.915779,12.5430916,-110.503627,8.07040117,7.08390833,,,,,
23.4792821,cycle1_reload_to_default,Default,383,0,50.449219,37.617188,-134.890137,52.932129,81.650391,12.480469,241.767672,230.773901,161.327844,-138.587839,12.2549009,-111.261954,29.7913465,28.4329355,,,,,
23.5092294,cycle1_reload_to_default,Default,384,0,50.581055,37.485352,-135.021973,53.063965,82.177734,12.524414,241.178679,230.756083,161.133048,-138.307254,12.0097223,-111.789039,19.7421288,20.7239288,,,,,
23.5343435,cycle1_reload_to_default,Default,385,0,50.690918,37.397461,-135.087891,53.217773,82.507324,12.524414,240.837491,230.81393,161.012996,-138.145915,11.878368,-112.162365,15.7484585,14.5850326,,,,,
23.5594201,cycle1_reload_to_default,Default,386,0,50.822754,37.243652,-135.197754,53.371582,82.990723,12.568359,240.29743,230.802434,160.711182,-137.912362,11.6605914,-112.651796,22.2877419,24.6756036,,,,,
23.5845056,cycle1_reload_to_default,Default,387,0,50.910645,37.155762,-135.263672,53.503418,83.320312,12.568359,240.008697,230.793598,160.594434,-137.748853,11.5268654,-113.021799,15.2217045,12.4202922,,,,,
23.6096072,cycle1_reload_to_default,Default,388,0,50.998535,37.067871,-135.351562,53.569336,83.62793,12.590332,239.567463,230.802465,160.423075,-137.598148,11.3305072,-113.312898,13.9507512,18.860255,,,,,
23.6347067,cycle1_reload_to_default,Default,389,0,51.130371,36.936035,-135.461426,53.76709,84.089355,12.590332,239.099637,230.755536,160.200066,-137.395299,11.1231418,-113.827922,21.780216,20.7327187,,,,,
23.6598017,cycle1_reload_to_default,Default,390,0,51.218262,36.848145,-135.549316,53.85498,84.396973,12.612305,238.689251,230.737648,160.032251,-137.248267,10.9478846,-114.131885,14.1454345,17.6820989,,,,,
23.6848941,cycle1_reload_to_default,Default,391,0,51.350098,36.716309,-135.637207,54.008789,84.858398,12.634277,238.198876,230.80134,159.845161,-136.98952,10.7263413,-114.617518,21.0707438,21.0702838,,,,,
23.7099843,cycle1_reload_to_default,Default,392,0,51.416016,36.628418,-135.725098,54.118652,85.144043,12.65625,237.903128,230.662507,159.656375,-136.878173,10.6036663,-114.919304,13.4534855,15.0391275,,,,,
23.7350819,cycle1_reload_to_default,Default,393,0,51.547852,36.496582,-135.812988,54.272461,85.561523,12.678223,237.400145,230.719812,159.424738,-136.661759,10.3860919,-115.355748,19.5569082,22.1820066,,,,,
23.7601879,cycle1_reload_to_default,Default,394,0,51.635742,36.408691,-135.878906,54.382324,85.847168,12.678223,237.060639,230.730355,159.269577,-136.527141,10.223546,-115.663636,13.4165266,14.8741778,,,,,
23.7852962,cycle1_reload_to_default,Default,395,0,51.745605,36.298828,-135.98877,54.536133,86.264648,12.678223,236.613356,230.658639,159.106646,-136.32794,10.0025563,-116.118682,19.272376,19.1731606,,,,,
23.8103819,cycle1_reload_to_default,Default,396,0,51.833496,36.210938,-136.054688,54.602051,86.52832,12.700195,236.201914,230.71856,158.929695,-136.18762,9.81832533,-116.365143,12.231335,18.0130655,,,,,
23.8354728,cycle1_reload_to_default,Default,397,0,51.943359,36.101074,-136.142578,54.733887,86.945801,12.722168,235.765177,230.732048,158.800281,-135.940525,9.61058581,-116.80225,18.8636266,18.1622113,,,,,
23.8605642,cycle1_reload_to_default,Default,398,0,52.03125,36.013184,-136.208496,54.84375,87.209473,12.722168,235.417674,230.738502,158.625997,-135.824044,9.44635504,-117.08582,12.6901592,15.4958197,,,,,
23.8856547,cycle1_reload_to_default,Default,399,0,52.163086,35.859375,-136.340332,55.019531,87.736816,12.744141,234.84867,230.645239,158.374794,-135.555214,9.16195106,-117.639621,24.1741424,25.0669673,,,,,
23.910754,cycle1_reload_to_default,Default,400,0,52.207031,35.81543,-136.362305,55.085449,87.868652,12.766113,234.71327,230.664424,158.303693,-135.474316,9.12376215,-117.781936,6.49235551,6.14084469,,,,,
23.9358492,cycle1_reload_to_default,Default,401,0,52.36084,35.683594,-136.472168,55.26123,88.374023,12.766113,234.111111,230.7382,158.155729,-135.179681,8.82110033,-118.322347,23.2150207,24.8830531,,,,,
23.9644499,cycle1_reload_to_default,Default,402,0,52.470703,35.57373,-136.582031,55.371094,88.725586,12.810059,233.577517,230.708179,157.933109,-134.999086,8.60114952,-118.656578,14.5766597,20.242514,,,,,
23.9895537,cycle1_reload_to_default,Default,403,0,52.536621,35.48584,-136.625977,55.480957,88.989258,12.788086,233.359123,230.682986,157.794069,134.811895,-8.44331,118.910789,12.3472274,10.361798,,,,,
24.0161307,cycle1_reload_to_default,Default,404,0,52.624512,35.397949,-136.713867,55.612793,89.34082,12.832031,233.006912,230.617763,157.697211,134.482323,-8.29740169,119.178774,15.3339996,13.9618125,,,,,
24.0412488,cycle1_reload_to_default,Default,405,0,52.712402,35.310059,-136.779785,55.678711,89.58252,12.832031,232.584293,230.672147,157.507006,134.282934,-8.07556349,119.333864,11.4391578,18.5773918,,,,,
24.0669041,cycle1_reload_to_default,Default,406,0,52.800293,35.222168,-136.867676,55.788574,89.912109,12.854004,232.19421,230.629686,157.38817,133.980615,-7.88369968,119.571151,14.8095193,15.9806627,,,,,
24.0938356,cycle1_reload_to_default,Default,407,0,52.888184,35.112305,-136.933594,55.92041,90.263672,12.854004,231.866846,230.601688,157.229635,133.630868,-7.68059736,119.819063,15.0881216,13.5457286,,,,,
24.1189387,cycle1_reload_to_default,Default,408,0,52.888184,35.112305,-136.933594,55.92041,90.263672,12.854004,231.866846,230.601688,157.229635,133.630868,-7.68059736,119.819063,0,0,,,,,
24.1440339,cycle1_reload_to_default,Default,409,0,52.998047,35.024414,-136.999512,56.030273,90.615234,12.875977,231.433589,230.711587,157.165476,133.31564,-7.47468276,120.116096,15.9536475,17.9938308,,,,,
24.169136,cycle1_reload_to_default,Default,410,0,53.085938,34.914551,-137.087402,56.162109,90.922852,12.875977,231.05327,230.616133,156.933395,133.009158,-7.25982472,120.285963,14.8806328,18.1517882,,,,,
24.1942422,cycle1_reload_to_default,Default,411,0,53.195801,34.82666,-137.175293,56.271973,91.230469,12.897949,230.567751,230.658087,156.795789,132.737339,-7.04244621,120.505427,14.6185386,20.1696597,,,,,
24.2193382,cycle1_reload_to_default,Default,412,0,53.283691,34.73877,-137.241211,56.403809,91.516113,12.919922,230.244326,230.639707,156.662425,132.452201,-6.89427768,120.704514,13.7602616,13.9594386,,,,,
24.2444308,cycle1_reload_to_default,Default,413,0,53.371582,34.650879,-137.307129,56.491699,91.845703,12.919922,229.859469,230.683506,156.5781,132.150775,-6.66602101,120.960248,14.7048848,15.7980611,,,,,
24.2727072,cycle1_reload_to_default,Default,414,0,53.4375,34.562988,-137.373047,56.623535,92.131348,12.919922,229.622568,230.577043,156.446846,131.843033,-6.51424362,121.138626,12.0131639,10.2914337,,,,,
24.2978055,cycle1_reload_to_default,Default,415,0,53.4375,34.562988,-137.373047,56.623535,92.131348,12.919922,229.622568,230.577043,156.446846,131.843033,-6.51424362,121.138626,0,0,,,,,
24.3229403,cycle1_reload_to_default,Default,416,0,53.525391,34.49707,-137.438965,56.733398,92.416992,12.963867,229.280409,230.608104,156.408896,131.579567,-6.3863577,121.376986,13.3152851,13.7520622,,,,,
24.3480384,cycle1_reload_to_default,Default,417,0,53.613281,34.40918,-137.526855,56.821289,92.702637,12.963867,228.844122,230.583788,156.252536,131.321662,-6.14623925,121.555376,13.3634914,18.4913487,,,,,
24.373172,cycle1_reload_to_default,Default,418,0,53.679199,34.321289,-137.570801,56.931152,92.988281,12.98584,228.615672,230.563831,156.149942,131.035797,-6.01506891,121.77292,13.0843232,9.99552567,,,,,
24.3982785,cycle1_reload_to_default,Default,419,0,53.76709,34.255371,-137.636719,57.019043,93.251953,12.963867,228.23622,230.617086,156.08969,130.780196,-5.79180321,121.959815,12.221244,15.4493685,,,,,
24.4233723,cycle1_reload_to_default,Default,420,0,53.833008,34.16748,-137.702637,57.106934,93.493652,12.98584,227.925835,230.555153,155.913535,130.556232,-5.62946949,122.107406,11.4836669,14.434762,,,,,
24.4485173,cycle1_reload_to_default,Default,421,0,53.833008,34.16748,-137.702637,57.106934,93.493652,12.98584,227.925835,230.555153,155.913535,130.556232,-5.62946949,122.107406,0,0,,,,,
24.4736145,cycle1_reload_to_default,Default,422,0,53.920898,34.101562,-137.746582,57.172852,93.757324,13.007812,227.555751,230.694513,155.879871,130.332807,-5.45466712,122.344384,11.8436016,15.813901,,,,,
24.4987082,cycle1_reload_to_default,Default,423,0,53.986816,34.035645,-137.8125,57.260742,93.999023,13.007812,227.260922,230.655591,155.797484,130.094592,-5.28483765,122.504193,11.2133981,12.2973932,,,,,
24.5238211,cycle1_reload_to_default,Default,424,0,54.052734,33.969727,-137.856445,57.348633,94.262695,13.007812,227.010375,230.681208,155.765473,129.83135,-5.1283336,122.713104,11.8038106,10.1094914,,,,,
24.5489037,cycle1_reload_to_default,Default,425,0,54.118652,33.903809,-137.922363,57.436523,94.482422,13.029785,226.712717,230.637525,155.660097,129.62302,-4.98792842,122.856647,10.5121561,12.7087425,,,,,
24.573981,cycle1_reload_to_default,Default,426,0,54.18457,33.837891,-137.966309,57.524414,94.702148,13.029785,226.45762,230.653338,155.580456,129.40059,-4.84125042,123.012255,10.2929584,10.6752617,,,,,
24.5990815,cycle1_reload_to_default,Default,427,0,54.228516,33.793945,-137.988281,57.590332,94.855957,13.029785,226.31291,230.676524,155.544274,129.237998,-4.75459085,123.130021,7.16538616,6.01405969,,,,,
24.6241953,cycle1_reload_to_default,Default,428,0,54.250488,33.75,-138.032227,57.634277,94.987793,13.051758,226.179408,230.575095,155.458433,129.115913,-4.68281829,123.205383,6.18663997,7.50023368,,,,,
24.6516471,cycle1_reload_to_default,Default,429,0,54.338379,33.684082,-138.098145,57.722168,95.273438,13.07373,225.795929,230.633684,155.428357,128.856047,-4.49847609,123.438457,11.872019,14.1736848,,,,,
24.6767457,cycle1_reload_to_default,Default,430,0,54.382324,33.640137,-138.120117,57.744141,95.383301,13.051758,225.582246,230.70003,155.342864,128.759964,-4.35684146,123.506097,5.2527046,9.5433222,,,,,
24.701848,cycle1_reload_to_default,Default,431,0,54.404297,33.596191,-138.164062,57.810059,95.537109,13.051758,225.482101,230.577359,155.283105,128.589301,-4.27338474,123.590095,7.16480278,6.74272802,,,,,
24.7269514,cycle1_reload_to_default,Default,432,0,54.448242,33.574219,-138.186035,57.854004,95.646973,13.07373,225.317448,230.640262,155.290217,128.491098,-4.22147268,123.695076,5.25174005,7.02705323,,,,,
24.7520344,cycle1_reload_to_default,Default,433,0,54.51416,33.508301,-138.22998,57.941895,95.888672,13.095703,225.060616,230.661657,155.237567,128.256286,-4.09076637,123.887,11.0805629,10.4869579,,,,,
24.7771349,cycle1_reload_to_default,Default,434,0,54.536133,33.464355,-138.251953,57.98584,95.998535,13.095703,224.967279,230.614911,155.153548,128.140548,-4.01772216,123.947644,5.17886696,5.3385795,,,,,
24.8022466,cycle1_reload_to_default,Default,435,0,54.580078,33.442383,-138.295898,58.007812,96.108398,13.117676,224.727001,230.644963,155.136148,128.063918,-3.92522184,124.036838,5.2499617,9.66778851,,,,,
24.8301697,cycle1_reload_to_default,Default,436,0,54.624023,33.376465,-138.317871,58.095703,96.328125,13.095703,224.598647,230.6346,155.084269,127.813851,-3.79342482,124.192097,9.00648596,4.97185271,,,,,
24.8552523,cycle1_reload_to_default,Default,437,0,54.667969,33.354492,-138.339844,58.117676,96.437988,13.117676,224.40029,230.724222,155.091279,127.732863,-3.72052183,124.303799,5.03231697,8.68237525,,,,,
24.8803804,cycle1_reload_to_default,Default,438,0,54.689941,33.33252,-138.383789,58.161621,96.525879,13.095703,224.279795,230.636077,155.050904,127.627742,-3.62778083,124.327148,4.54363895,6.15476239,,,,,
24.9054723,cycle1_reload_to_default,Default,439,0,54.711914,33.288574,-138.405762,58.183594,96.635742,13.095703,224.153078,230.616227,154.966933,127.529415,-3.53402074,124.394388,4.9536447,6.10970787,,,,,
24.9305604,cycle1_reload_to_default,Default,440,0,54.755859,33.244629,-138.427734,58.227539,96.789551,13.117676,223.97209,230.666652,154.932501,127.392858,-3.44871877,124.528934,6.95161574,7.61361562,,,,,
24.9556603,cycle1_reload_to_default,Default,441,0,54.777832,33.222656,-138.449707,58.271484,96.899414,13.139648,223.894264,230.64371,154.940715,127.282501,-3.41915381,124.622721,5.02880671,3.24905181,,,,,
24.9807534,cycle1_reload_to_default,Default,442,0,54.799805,33.200684,-138.47168,58.293457,96.965332,13.117676,223.782144,230.636412,154.89962,127.211649,-3.3321823,124.649145,3.27636568,4.76773156,,,,,
25.0058646,cycle1_reload_to_default,Default,443,0,54.821777,33.178711,-138.493652,58.31543,97.03125,13.139648,223.670002,230.6291,154.858602,127.160895,-3.29450574,124.697649,3.27399086,4.76410035,,,,,
25.0326324,cycle1_reload_to_default,Default,444,0,54.865723,33.134766,-138.515625,58.381348,97.185059,13.139648,223.520877,230.652958,154.825466,126.996195,-3.20347469,124.814132,6.71907668,5.77612506,,,,,
25.0577517,cycle1_reload_to_default,Default,445,0,54.887695,33.112793,-138.537598,58.381348,97.250977,13.139648,223.37598,230.672314,154.783797,126.953087,-3.12131072,124.858447,3.03016151,6.05141084,,,,,
25.0828416,cycle1_reload_to_default,Default,446,0,54.909668,33.112793,-138.55957,58.425293,97.316895,13.139648,223.312876,230.661918,154.834825,126.870117,-3.09850555,124.911395,3.391773,3.26094026,,,,,
25.1094661,cycle1_reload_to_default,Default,447,0,54.931641,33.068848,-138.581543,58.447266,97.426758,13.139648,223.185215,230.642298,154.751774,126.771456,-3.00379198,124.978401,4.66848999,5.7675225,,,,,
25.1345634,cycle1_reload_to_default,Default,448,0,54.953613,33.046875,-138.581543,58.469238,97.470703,13.139648,223.114015,230.688904,154.710281,126.727202,-2.9672227,125.012208,2.31632165,3.77228964,,,,,
25.1596496,cycle1_reload_to_default,Default,449,0,54.953613,33.046875,-138.603516,58.491211,97.514648,13.139648,223.106022,230.61399,154.736312,126.671676,-2.95467215,125.034875,2.1454783,3.17740948,,,,,
25.1847544,cycle1_reload_to_default,Default,450,0,54.975586,33.024902,-138.603516,58.513184,97.558594,13.139648,223.034768,230.660591,154.694856,126.62739,-2.91805045,125.068673,2.31569993,3.77205298,,,,,
25.2098479,cycle1_reload_to_default,Default,451,0,54.997559,33.00293,-138.625488,58.535156,97.646484,13.139648,222.92283,230.658981,154.678643,126.545348,-2.84923602,125.132012,3.91589721,4.50780508,,,,,
25.2349405,cycle1_reload_to_default,Default,452,0,55.019531,33.00293,-138.625488,58.557129,97.668457,13.139648,222.867512,230.7235,154.703782,126.517747,-2.83875107,125.16221,1.51669306,3.53200551,,,,,
25.2600334,cycle1_reload_to_default,Default,453,0,55.019531,32.980957,-138.625488,58.557129,97.712402,13.161621,222.852001,230.71126,154.661484,126.49014,-2.83105027,125.202911,2.14490752,1.86053014,,,,,
25.2888961,cycle1_reload_to_default,Default,454,0,55.019531,32.980957,-138.647461,58.579102,97.756348,13.161621,222.843934,230.636449,154.68764,126.434568,-2.81833277,125.225517,1.86478086,2.76001256,,,,,
25.3139911,cycle1_reload_to_default,Default,455,0,55.041504,32.958984,-138.647461,58.579102,97.77832,13.139648,222.739411,230.703942,154.621113,126.418907,-2.74362423,125.2291,1.75116655,5.62222771,,,,,
25.3390834,cycle1_reload_to_default,Default,456,0,55.041504,32.958984,-138.647461,58.601074,97.800293,13.183594,222.772509,230.683017,154.646257,126.400353,-2.80605061,125.270483,2.14496455,1.85456528,,,,,
25.3641787,cycle1_reload_to_default,Default,457,0,55.041504,32.958984,-138.647461,58.601074,97.800293,13.161621,222.772509,230.683017,154.646257,126.390207,-2.78157813,125.259294,0.875584919,0,,,,,
25.3901896,cycle1_reload_to_default,Default,458,0,55.041504,32.958984,-138.669434,58.623047,97.822266,13.183594,222.76393,230.602494,154.648214,126.365789,-2.79927665,125.267152,1.68951661,3.11418581,,,,,
25.4153004,cycle1_reload_to_default,Default,459,0,55.041504,32.937012,-138.669434,58.601074,97.822266,13.161621,222.714764,230.605469,154.556578,126.377776,-2.73511017,125.240541,1.51559862,4.14303982,,,,,
25.4403789,cycle1_reload_to_default,Default,460,0,55.041504,32.958984,-138.669434,58.601074,97.844238,13.183594,222.73181,230.634911,154.67157,126.362604,-2.77378688,125.299992,1.51752076,4.78172225,,,,,
25.4654598,cycle1_reload_to_default,Default,461,0,55.041504,32.958984,-138.669434,58.601074,97.844238,13.139648,222.73181,230.634911,154.67157,126.342299,-2.7248658,125.277598,1.75216863,0,,,,,
25.490556,cycle1_reload_to_default,Default,462,0,55.041504,32.958984,-138.669434,58.623047,97.844238,13.161621,222.764408,230.60824,154.672465,126.334619,-2.76879403,125.281869,1.23821701,1.67866568,,,,,
25.517668,cycle1_reload_to_default,Default,463,0,55.041504,32.958984,-138.669434,58.601074,97.822266,13.161621,222.731331,230.629166,154.647319,126.37348,-2.75533734,125.262878,1.14612715,1.71589216,,,,,
25.5427616,cycle1_reload_to_default,Default,464,0,55.041504,32.958984,-138.669434,58.623047,97.822266,13.161621,222.76393,230.602494,154.648214,126.355646,-2.77481139,125.255955,0.875643152,1.67887155,,,,,
25.5678585,cycle1_reload_to_default,Default,465,0,55.041504,32.958984,-138.647461,58.623047,97.844238,13.183594,222.806063,230.667821,154.695656,126.340457,-2.81349285,125.315398,1.51643371,3.62870207,,,,,
25.5929482,cycle1_reload_to_default,Default,466,0,55.041504,32.958984,-138.669434,58.601074,97.844238,13.161621,222.73181,230.634911,154.67157,126.352453,-2.74932432,125.288796,1.51688903,3.37649602,,,,,
